"emp_no","last_name","first_name","hire_date"
60209,"Luon","Sadun","1986-08-26"
36882,"Lodder","Janalee","1986-07-20"
239684,"Kavvadias","Evgueni","1986-06-30"
496308,"Reistad","Gennady","1986-10-05"
61532,"Thebaut","Kristof","1986-03-04"
430504,"Cronau","Youjian","1986-10-29"
102097,"Perez","Arunachalam","1986-09-04"
299052,"Speer","Demos","1986-01-22"
261730,"Christianini","Ishfaq","1986-07-07"
100884,"Rousseau","Adamantios","1986-10-10"
297841,"Menhoudj","Babette","1986-11-13"
252491,"Hettesheimer","Gal","1986-01-09"
202508,"Cangellaris","Remco","1986-01-29"
274365,"Swiss","Fox","1986-03-10"
261551,"Azevdeo","Atreyi","1986-12-27"
30076,"Huxford","Mani","1986-03-12"
49912,"Swiss","Demos","1986-05-02"
233102,"Garigliano","Zhilian","1986-10-26"
279353,"Manderick","Mayuri","1986-12-17"
45141,"Lamba","Shan","1986-03-24"
439476,"Denos","Phuoc","1986-04-01"
69098,"Panienski","Kauko","1986-04-29"
246215,"Anger","Seshu","1986-07-01"
412547,"Facello","Ulises","1986-05-14"
85805,"Nyanchama","Mack","1986-11-26"
484440,"Dayang","Munehiko","1986-10-10"
227526,"Daescu","Ranan","1986-08-31"
226638,"Ibel","Rosalie","1986-01-26"
419581,"Benaini","Kotesh","1986-01-19"
19728,"Ramsey","Candido","1986-08-26"
452705,"Wursthorn","Takanari","1986-01-25"
477728,"Waterhouse","Lalit","1986-02-18"
13841,"Spinelli","Christophe","1986-01-09"
36986,"Lalonde","Fabrizio","1986-04-27"
28032,"Gente","Ioana","1986-07-25"
467039,"Pargaonkar","Panayotis","1986-05-13"
438249,"Bressoud","Irena","1986-02-17"
243081,"Yemenis","Jenwei","1986-03-18"
451620,"Rotem","Mohd","1986-01-09"
272629,"Parveen","Jovan","1986-12-26"
414053,"Michaels","Falguni","1986-05-06"
289111,"Suri","Jinxi","1986-09-23"
224219,"Knightly","Murthy","1986-10-21"
243575,"Brickell","Piyush","1986-04-21"
469100,"Duclos","Guther","1986-12-17"
464996,"Lagarias","Takahira","1986-11-20"
414344,"Lichtman","Saeko","1986-08-15"
460891,"Zultner","Emran","1986-06-29"
476220,"Skogmar","Younwoo","1986-12-26"
456830,"Zallocco","Anwar","1986-07-03"
47653,"Sluis","Georgi","1986-07-24"
469951,"Ebeling","Kien","1986-08-05"
442960,"Huttel","Marsha","1986-11-24"
249610,"Puppe","Tesuya","1986-07-03"
206765,"Zobel","Alselm","1986-01-18"
484300,"Shimshoni","Souichi","1986-12-30"
400300,"Flanders","Lokesh","1986-06-15"
66723,"Heuser","Murthy","1986-06-09"
97507,"Bratsberg","Teruyuki","1986-03-02"
259713,"Heijenga","Shuzo","1986-09-02"
445897,"Krybus","Oddvar","1986-12-06"
61533,"Guerreiro","Marla","1986-03-17"
96674,"Sichman","Dannz","1986-08-12"
219590,"Facello","Nahid","1986-12-13"
276052,"Eldridge","Lakshmi","1986-12-08"
212132,"Veldwijk","Anyuan","1986-11-09"
259443,"Ramsay","Yongmin","1986-11-10"
439506,"Wursthorn","Tetsurou","1986-04-18"
69354,"McFarlin","Along","1986-11-25"
452358,"Mapelli","Changho","1986-08-31"
243270,"Ruemmler","Zongyan","1986-04-10"
415212,"Highland","Mototsugu","1986-04-15"
456636,"Pettey","Rajmohan","1986-12-10"
475753,"Erde","Angel","1986-07-08"
210509,"Braunschweig","Shichao","1986-10-12"
408570,"Knightly","Supot","1986-10-14"
297576,"Facello","Alain","1986-12-19"
12154,"Snedden","Aksel","1986-05-24"
95506,"Schicker","Charmane","1986-01-04"
40720,"Sherertz","Barry","1986-12-20"
66252,"Encarnacion","Zine","1986-12-17"
14466,"Rande","Fumiko","1986-11-25"
290472,"Harnett","Adin","1986-11-25"
231602,"Azumi","Leaf","1986-01-18"
46452,"Christianini","Filipp","1986-09-15"
288761,"Janocha","Moheb","1986-11-01"
251068,"Angelopoulos","Aral","1986-08-04"
292494,"Kinley","Adhemar","1986-11-01"
237486,"Sevcikova","Mountaz","1986-12-23"
231847,"Pauthner","Geraldo","1986-12-18"
247318,"Baek","Sarita","1986-12-19"
432800,"Openshaw","Marla","1986-12-15"
285494,"Reeker","Goncalo","1986-12-08"
400540,"Nishimukai","Arie","1986-01-09"
451010,"Schusler","Ger","1986-03-15"
290099,"Lanzelotte","Kerryn","1986-07-01"
487974,"Smailagic","Masadi","1986-04-07"
49285,"Waterhouse","Marsal","1986-05-11"
475299,"Cincotta","Luigi","1986-06-04"
46370,"Vieth","Lucian","1986-03-14"
34727,"Roisin","Sanjoy","1986-05-06"
41748,"Sadowsky","Danai","1986-10-03"
36811,"Rissland","Seshu","1986-07-20"
439630,"Busillo","Ymte","1986-11-03"
201381,"Basawa","Sadok","1986-11-14"
286583,"Klassen","Khue","1986-04-01"
56843,"Covnot","Etsuo","1986-09-04"
28204,"Binding","Rasiah","1986-03-24"
235086,"DiGiano","Christoper","1986-02-23"
498355,"Underwood","Fay","1986-03-03"
479575,"Jiafu","Munenori","1986-09-19"
481996,"Basagni","Toshimo","1986-05-18"
289585,"Pappas","Guther","1986-01-25"
211105,"Toyoshima","Matt","1986-11-07"
42313,"Gilg","Fumino","1986-07-03"
482230,"Christ","Dinah","1986-08-29"
64285,"Rosenbaum","Mabo","1986-09-22"
246145,"Vilarrasa","Mariangiola","1986-08-18"
225053,"Ginesta","Aris","1986-10-21"
202836,"Bultermann","Youngkon","1986-11-21"
251141,"Kroha","Xiaoshan","1986-12-28"
412599,"Bamford","Nahla","1986-01-23"
298969,"Azevdeo","Shridhar","1986-03-14"
107122,"Ellozy","Siddarth","1986-07-01"
406565,"Lorie","Hidekazu","1986-01-25"
212803,"Boreale","Leaf","1986-06-19"
11138,"Matteis","Adel","1986-10-22"
214039,"Takkinen","Sajjan","1986-04-16"
280086,"Seiwald","Achilleas","1986-12-04"
70814,"Plesums","Baruch","1986-10-13"
40583,"Gammage","Tetsurou","1986-05-23"
79647,"Heyers","Toshiki","1986-03-18"
436725,"Salverda","Giap","1986-04-02"
17686,"Dehkordi","Changho","1986-06-03"
262021,"Bahr","Kenton","1986-06-03"
272354,"Panwar","Danil","1986-01-02"
92157,"Matzel","Ioana","1986-10-01"
202950,"Pietrzykowski","Giordano","1986-01-30"
457716,"Maksimenko","Honglan","1986-10-31"
102340,"Pargas","Takahira","1986-02-11"
470597,"Bodoff","Xudong","1986-06-21"
434099,"Kushner","Taizo","1986-06-08"
96532,"Jumpertz","Kinh","1986-10-08"
50799,"Schmiedel","Maja","1986-01-06"
465074,"Birge","Nahid","1986-06-07"
222726,"Steenbeek","Kristina","1986-12-30"
400005,"Jonsson","Barton","1986-07-09"
259607,"Ozeki","Bikash","1986-01-20"
272098,"Bashian","Arno","1986-04-07"
445216,"Hitomi","Kwangsub","1986-03-12"
64002,"Kavanagh","Duro","1986-10-31"
203737,"Shumilov","Janalee","1986-08-15"
444610,"Denos","Xuejun","1986-01-03"
93810,"Orlowski","Qunsheng","1986-03-24"
105636,"Shiratori","Saeko","1986-12-27"
488831,"Paludetto","Yoshimitsu","1986-10-29"
475076,"Range","Kristine","1986-11-18"
276605,"Roison","Adin","1986-03-12"
474422,"Hofman","Sham","1986-03-03"
210667,"Motley","Takahira","1986-06-15"
92044,"Lortz","Tse","1986-10-04"
494554,"Siksek","Vojin","1986-09-09"
401337,"Guerreiro","Cathie","1986-06-18"
443732,"Dredge","Gopalakrishnan","1986-07-23"
456987,"Crabtree","Percy","1986-09-02"
33675,"Lichtman","Wojceich","1986-02-09"
213276,"Leivant","Mingdong","1986-05-16"
465498,"Krybus","Yuriy","1986-11-20"
433053,"Kalloufi","Kristinn","1986-08-06"
265478,"Halevi","Kaijung","1986-04-01"
477345,"Linares","Aleksander","1986-05-16"
206997,"Staudhammer","Radhia","1986-04-26"
105443,"Xiaoshan","Fuqing","1986-10-01"
49992,"Dayana","Marsha","1986-03-29"
98297,"Serot","Xiaoshan","1986-10-06"
451824,"Gulik","Tru","1986-01-17"
238164,"Sullins","Perry","1986-07-05"
474279,"Bouloucos","Danel","1986-06-05"
285800,"Gargeya","Barry","1986-10-26"
289543,"Kirkerud","Shmuel","1986-09-13"
455664,"Ranka","Sachin","1986-03-22"
448143,"Hammerschmidt","Gretta","1986-06-02"
458535,"Krohm","Shaowei","1986-09-06"
414499,"Gimarc","Cullen","1986-10-06"
218311,"Hofting","Dante","1986-06-13"
88942,"Senzako","Leif","1986-10-27"
61200,"Rotem","Caolyn","1986-07-01"
101994,"Kaminger","Juyoung","1986-08-18"
32079,"Rothe","Zine","1986-04-13"
66775,"Milicia","Mariangiola","1986-03-31"
422695,"Ratzlaff","Vojin","1986-10-06"
437148,"Sambasivam","Elvis","1986-09-05"
275708,"Figueira","Nimmagadda","1986-08-22"
32171,"Setia","Zhaofang","1986-02-24"
282341,"Przulj","Dung","1986-07-03"
40726,"Iisaka","Herbert","1986-07-05"
202154,"Azulay","Adin","1986-05-31"
211670,"Quaggetto","Pascal","1986-11-13"
450082,"Kruskal","Barton","1986-04-02"
472036,"Oxman","Srinidhi","1986-03-12"
207167,"Genin","Mohd","1986-11-29"
46664,"Benveniste","Toshimori","1986-12-18"
496970,"Maquelin","Giordano","1986-08-06"
214230,"Ghemri","Guenter","1986-07-07"
253050,"Conti","Yannis","1986-09-07"
414107,"Kugler","Dipayan","1986-05-10"
485574,"Grospietsch","Surveyors","1986-09-06"
227335,"Vecchi","Holgard","1986-05-28"
293273,"Lemarechal","Sasan","1986-07-21"
495812,"Przulj","Pranas","1986-05-09"
96906,"Sambasivam","Dzung","1986-06-14"
293099,"Ellozy","Leah","1986-03-05"
236595,"Haddadi","Gou","1986-05-23"
81172,"Lakshmanan","Zhensheng","1986-12-26"
439693,"Kusalik","Jeong","1986-03-20"
278752,"Ellozy","Gererd","1986-04-14"
294705,"Kaltofen","Kristof","1986-05-04"
260034,"Zedlitz","Dietrich","1986-11-25"
459985,"Thiria","Genta","1986-06-19"
58689,"Ushiama","Zengping","1986-03-18"
86832,"Magalhaes","Duro","1986-11-14"
109590,"Reinhard","Yannik","1986-04-22"
77893,"Wegerle","Kien","1986-05-17"
15199,"Bernardinello","Heeju","1986-10-06"
202437,"Schaar","Barna","1986-01-10"
447123,"Piancastelli","Shugo","1986-12-03"
31003,"Karunanithi","Odoardo","1986-02-12"
51567,"Leonhardt","Subir","1986-11-30"
407564,"Petereit","Serenella","1986-10-26"
214303,"Swen","Fox","1986-05-21"
248764,"Lalonde","Jiann","1986-12-06"
415770,"Murrill","Shigenori","1986-04-08"
204403,"Ranum","Denis","1986-12-19"
271188,"Stiles","Chanjung","1986-12-15"
447577,"Schonegge","Yongdong","1986-09-27"
34645,"Ciolek","Manibrata","1986-08-17"
43856,"Preusig","Brigham","1986-10-01"
448654,"Backhouse","Geoffrey","1986-08-24"
420282,"Erol","Basil","1986-01-31"
404271,"Champarnaud","Kristof","1986-01-22"
250447,"Ushiama","Hercules","1986-12-15"
269221,"Collette","Luise","1986-02-20"
490692,"Dusink","Gennady","1986-02-05"
287632,"Dusink","Joydip","1986-06-21"
218015,"Spinelli","Mang","1986-11-09"
20253,"Bach","Shih","1986-01-26"
295092,"Baer","Xianlong","1986-02-28"
59890,"Rissland","Lijie","1986-03-14"
400812,"Hardjono","Jackson","1986-11-13"
468550,"Hiroyama","Richard","1986-06-04"
19075,"Orlowski","Nevin","1986-02-28"
200448,"Koblitz","Barton","1986-08-14"
103860,"Mundy","Augustine","1986-11-29"
461097,"Iacovou","Gaurav","1986-06-04"
299862,"Muntz","Ulises","1986-04-20"
487745,"Uhrig","George","1986-08-10"
282402,"Mukaidono","Shir","1986-04-23"
230700,"Monarch","Vidya","1986-06-16"
67590,"Simmel","Sadok","1986-08-25"
496574,"Peternell","George","1986-08-31"
297538,"Willoner","Ebru","1986-06-15"
80117,"Eiter","Insup","1986-12-25"
465626,"Leppanen","Eldridge","1986-12-30"
108912,"Schurmann","Ute","1986-01-12"
435689,"Bazzichi","Krassimir","1986-01-21"
34476,"Wiegley","Kwangjo","1986-07-28"
270194,"Plessier","Jovan","1986-10-08"
239532,"Krichel","Hausi","1986-02-09"
271414,"Suri","Kokou","1986-05-31"
279295,"Czaja","Patricia","1986-12-03"
241253,"Schapiro","Shigeichiro","1986-03-22"
77414,"Lienhardt","Kwun","1986-04-17"
101949,"Pettis","Foong","1986-05-12"
443801,"Gopalakrishnan","Yefim","1986-05-24"
453985,"Merle","Kenton","1986-07-17"
103821,"Klyachko","Gurbir","1986-10-31"
487534,"Wegerle","Subbu","1986-04-07"
246193,"Walston","Goetz","1986-06-27"
482030,"Rossi","Jongsuk","1986-08-08"
297218,"Alameldin","Teruyuki","1986-11-21"
220217,"Velasco","Filipp","1986-06-01"
63005,"Ranum","Barna","1986-10-24"
41936,"Laventhal","Munehiko","1986-05-20"
73726,"Mawatari","Elvia","1986-03-22"
469834,"Parveen","Shahaf","1986-07-06"
63177,"Rahier","JoAnne","1986-06-22"
449987,"Ariola","Seongbin","1986-03-25"
439022,"Onuegbe","Martial","1986-06-22"
210959,"Pews","Willard","1986-05-11"
200002,"Benzmuller","Pascal","1986-03-12"
62166,"Tokunaga","Falguni","1986-04-05"
34149,"Hoogerwoord","Kensei","1986-09-04"
491875,"Baba","Ebbe","1986-09-30"
50466,"Hedayat","Jeanna","1986-07-29"
286239,"Luby","Paloma","1986-06-16"
427764,"Birdsall","Shichao","1986-03-17"
63631,"Cherinka","Falguni","1986-09-08"
12306,"Menyhert","Suvo","1986-05-18"
477271,"Gyimothy","Susanna","1986-09-08"
26442,"Cromarty","Mingsen","1986-08-03"
268728,"Kuszyk","Jouni","1986-07-04"
97752,"Carrera","JoAnne","1986-05-01"
220112,"Castellani","Masasuke","1986-01-22"
36059,"Dulli","Stamatina","1986-03-25"
260157,"Buchter","Renee","1986-07-13"
263903,"Krychniak","Atreyi","1986-09-07"
435026,"Versino","Shim","1986-08-20"
430516,"Dichev","Subir","1986-02-01"
219668,"Kalafatis","Alair","1986-07-07"
470296,"Ratnaker","Shirish","1986-11-08"
421070,"Bierbaum","Brigham","1986-10-26"
65549,"Matheson","Almudena","1986-07-17"
31802,"Huhdanpaa","Murthy","1986-12-07"
423178,"Antonakopoulos","Paraskevi","1986-03-23"
20779,"Jansen","Panayotis","1986-09-12"
83151,"Vakili","Guther","1986-05-25"
287917,"Rindone","Barry","1986-06-19"
244495,"Gunderson","Masoud","1986-10-11"
34160,"Gaughan","Manibrata","1986-05-19"
290761,"Waterhouse","Yahiko","1986-09-30"
275441,"Tsunoo","Chuanti","1986-08-19"
269523,"Litzler","Pragnesh","1986-03-07"
217820,"Crabtree","Beshir","1986-04-05"
493893,"Ashish","Almudena","1986-09-20"
26919,"Danlos","Hatem","1986-10-31"
280120,"Ermel","Mads","1986-08-08"
401226,"Kohling","Fusako","1986-12-22"
250333,"Reistad","Moty","1986-06-06"
459807,"Baaleh","Duri","1986-03-26"
51926,"Ghandeharizadeh","Mohammad","1986-03-12"
423779,"Ecklund","Behnaam","1986-12-05"
100831,"Vandervoorde","Dhritiman","1986-04-13"
48651,"McClurg","Vitaly","1986-12-12"
424461,"Snyers","Nitsan","1986-05-20"
23442,"Rindone","Vesna","1986-08-30"
483892,"Nishimukai","Gretta","1986-06-11"
34364,"Kugler","Seshu","1986-06-12"
231790,"Speel","Chuanyi","1986-12-31"
416594,"Trystram","Vesna","1986-02-28"
412783,"Birta","Elzbieta","1986-01-30"
479125,"Rindone","Parviz","1986-06-09"
202070,"Apsitis","Steve","1986-11-23"
83120,"Picht","Shuky","1986-03-20"
412355,"Nannarelli","Arlette","1986-04-12"
489932,"Ramsak","Kwee","1986-07-08"
58440,"Penttonen","Deborah","1986-08-17"
221047,"Basawa","Arch","1986-06-24"
22273,"Terkki","Elvis","1986-07-16"
289745,"Dengi","Sergi","1986-04-19"
496388,"Axelband","Sarita","1986-12-01"
208859,"Brickell","Giordano","1986-03-24"
277834,"Alpay","Izaskun","1986-01-08"
402730,"Puoti","Armond","1986-02-03"
430291,"Vickson","Nigel","1986-03-08"
18550,"Marciano","Margo","1986-03-15"
204321,"Vitiello","Shakhar","1986-05-28"
221169,"Massonet","Tiina","1986-09-10"
238104,"Hardjono","Georg","1986-12-16"
251447,"Vigier","Gaetan","1986-01-23"
426417,"Cardazo","Alenka","1986-08-02"
72761,"Schlegelmilch","Arto","1986-01-05"
98675,"Suri","Shigehiro","1986-03-07"
85205,"Streit","Conor","1986-05-21"
87901,"Zschoche","Amabile","1986-03-18"
462590,"Zucker","DeForest","1986-05-28"
498761,"Kaiserswerth","Chaoyi","1986-01-01"
31629,"Veldwijk","Toong","1986-07-28"
91786,"Rajala","Feiyu","1986-07-13"
409437,"Lunn","Xuedong","1986-03-07"
210295,"Callaway","Ottavia","1986-06-29"
261229,"Kuzuoka","Kwun","1986-07-15"
222243,"Segond","Kristine","1986-04-04"
233314,"Luby","Karoline","1986-09-22"
233400,"Rothenberg","Vatsa","1986-07-06"
486505,"Zaumen","Jouko","1986-06-21"
264250,"Fasbender","Shmuel","1986-01-22"
88136,"Stille","Shir","1986-10-18"
288228,"Pettis","Aram","1986-11-03"
104379,"Molenaar","Kellyn","1986-04-06"
480011,"Riexinger","Ipke","1986-08-17"
440391,"Weisert","Yongmin","1986-03-05"
225608,"Fritzsche","Yuguang","1986-05-02"
480769,"Menhoudj","Laurentiu","1986-01-25"
109203,"Munro","Eishiro","1986-09-09"
11226,"Akiyama","Margareta","1986-07-13"
209851,"Goldhammer","Kolar","1986-11-19"
36537,"Kawashima","Adin","1986-02-05"
445710,"Flasterstein","Koichi","1986-09-21"
102749,"Passafiume","Anneli","1986-10-30"
18662,"Luck","Bouchung","1986-08-02"
210528,"Ponthieu","Steve","1986-05-08"
285222,"Reinhard","Rutger","1986-04-05"
494221,"Passino","Satosi","1986-08-26"
72564,"Brookner","Elrique","1986-11-25"
457717,"Iwayama","Jeong","1986-12-12"
416902,"Chachaty","Hironobu","1986-06-29"
55984,"Cesareni","Vitaly","1986-02-26"
43782,"Laurillard","Anneli","1986-07-14"
82831,"Melski","Bader","1986-09-13"
200932,"Eiter","Rosalyn","1986-06-17"
203203,"Negoita","Keiichiro","1986-02-03"
19037,"Bernardeschi","Lucien","1986-10-31"
471750,"DuCasse","Ziya","1986-01-21"
282252,"Andreotta","Yurij","1986-03-19"
278561,"Thambidurai","Hercules","1986-11-19"
105203,"Tischendorf","Ronghao","1986-10-13"
226056,"Gargeya","Goh","1986-09-07"
23979,"Griswold","Bilhanan","1986-10-23"
57231,"Kushner","Elgin","1986-01-16"
472700,"Valtorta","Arch","1986-11-27"
27702,"Broder","Janalee","1986-08-28"
77844,"Gill","Genevieve","1986-05-19"
240518,"Reeker","Guadalupe","1986-07-17"
45344,"Servieres","Shigeo","1986-05-07"
16281,"Gustavson","Lenore","1986-01-06"
407382,"Sadowsky","Moon","1986-10-26"
228704,"Lamma","Conal","1986-08-15"
268722,"Marshall","Muneo","1986-07-01"
282501,"Rande","Kristinn","1986-11-29"
422272,"Gecsei","Takushi","1986-09-29"
282576,"Masada","Remzi","1986-06-02"
74425,"Pero","Shakhar","1986-11-04"
77497,"Spelt","Edwin","1986-05-04"
403100,"Bojadziev","Mats","1986-07-02"
92844,"Sessa","Uwe","1986-04-30"
237366,"Zweizig","Uno","1986-04-01"
235377,"Kusalik","Guther","1986-01-03"
272395,"Kamble","Chenyi","1986-05-25"
423468,"Heuser","Leandro","1986-06-22"
264580,"Rosis","Valeri","1986-09-22"
475338,"Desikan","Oscal","1986-09-15"
205390,"McAlpine","Zito","1986-03-09"
96682,"Schapire","Pasqua","1986-08-24"
242471,"Linares","Hidekazu","1986-04-17"
476888,"Lanphier","Gill","1986-11-30"
67243,"Openshaw","Krisda","1986-09-17"
77437,"Welham","Tuval","1986-09-09"
42104,"Plesums","Dante","1986-04-09"
231742,"Servieres","Chriss","1986-10-15"
69821,"Birdsall","Francoise","1986-12-10"
289714,"Krybus","Otilia","1986-10-20"
96049,"Hanratty","Kien","1986-01-16"
488003,"Trystram","Vidar","1986-12-27"
427336,"Coney","Ipke","1986-03-31"
497291,"Heiserman","Neelam","1986-03-23"
83111,"Erie","Gian","1986-01-14"
204957,"Gecsel","Mikhail","1986-04-04"
29538,"Flanders","Hidekazu","1986-10-08"
279279,"Azevdeo","Aron","1986-05-05"
49087,"Cools","Yifei","1986-07-09"
241853,"Wolniewicz","Ulf","1986-06-17"
272835,"Lubachevsky","Bernd","1986-07-05"
22534,"Panienski","Leon","1986-05-09"
297957,"Jumpertz","Guiseppe","1986-12-26"
255895,"Hennebert","Moto","1986-06-06"
459118,"Peha","Hugo","1986-04-02"
205423,"Gonthier","Manibrata","1986-02-16"
465193,"Falster","Dannz","1986-08-08"
422835,"Shobatake","Dines","1986-11-09"
467161,"Demos","Visit","1986-06-25"
55391,"Gopalakrishnan","Bodh","1986-10-16"
107799,"Skafidas","Masaki","1986-04-10"
80223,"Einsfeld","Sadegh","1986-02-11"
403482,"Shigei","Tadahiro","1986-09-29"
28440,"Tomescu","Cordelia","1986-11-13"
66841,"Ranum","Make","1986-10-08"
488531,"Dahlbom","Xumin","1986-11-11"
420313,"Christ","Sachin","1986-12-12"
412141,"Bernick","Arun","1986-07-06"
462264,"Baar","Kirk","1986-09-17"
209441,"Fetvedt","Shay","1986-12-30"
201501,"Hatcliff","Mamdouh","1986-05-18"
223268,"Uchoa","Stein","1986-12-26"
233769,"Rindone","Lena","1986-05-15"
468527,"Luan","Sibyl","1986-08-17"
47116,"Rosar","Oscar","1986-04-26"
428438,"Krone","Conal","1986-07-13"
471682,"Raczkowsky","Tesuro","1986-05-24"
407640,"DuCasse","Uta","1986-03-25"
204058,"Haumacher","Krisda","1986-11-19"
75318,"Rabejac","Bojan","1986-12-19"
212856,"Bach","Kayoko","1986-01-07"
107066,"Bazelow","Arfst","1986-01-12"
483134,"Schueller","Harngdar","1986-09-13"
29182,"Aamodt","Arumugam","1986-01-09"
31138,"Sichman","Fumiko","1986-10-05"
27981,"Paciorek","Kokou","1986-05-07"
444715,"Erdi","Jagoda","1986-05-12"
10257,"Riexinger","Aiman","1986-08-05"
298447,"Dalphin","Fai","1986-07-04"
401969,"Pleszkun","Guozhong","1986-03-11"
105662,"Hoogerwoord","Jinpo","1986-05-03"
102377,"Liedekerke","Beshir","1986-09-20"
240126,"Nanard","Insup","1986-06-27"
43326,"Wursthorn","Christfried","1986-04-24"
13508,"Shackell","Kazuyasu","1986-05-09"
480105,"Zielinski","Dhritiman","1986-04-12"
70954,"Rassart","Shen","1986-06-25"
230166,"Karunanithi","Magy","1986-02-06"
403634,"Ritcey","Kerryn","1986-10-18"
79509,"Akiyama","Vitaly","1986-05-24"
66546,"Randi","Venkatesan","1986-01-15"
262937,"Brendel","Mariangiola","1986-03-15"
495463,"Constantine","Chaitali","1986-12-19"
82349,"Birjandi","Tsz","1986-10-21"
85073,"Kavanagh","Gregory","1986-06-20"
403372,"Strooper","Jiakeng","1986-07-19"
290687,"Delgrande","Oddvar","1986-03-25"
287356,"Delgrossi","Uinam","1986-06-06"
258671,"Delgrossi","Weijing","1986-06-23"
493626,"Plumb","Parke","1986-07-16"
31300,"Mamelak","Maha","1986-04-12"
428939,"Demir","Yannik","1986-04-18"
219780,"Ranft","Dulce","1986-09-15"
65606,"Bauknecht","Aiichiro","1986-08-11"
